,Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
31,2019.12.16_13.40.35,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,-1.0,10,-84,222253,244
32,2019.12.16_13.40.36,-8.394627999999999,51.886144,0,B,11,5G,-103,-13,0.0,10,-84,0,0
33,2019.12.16_13.40.36,-8.394627999999999,51.886144,0,B,11,5G,-103,-13,0.0,10,-84,0,0
34,2019.12.16_13.40.37,-8.394627999999999,51.886144,0,B,11,5G,-103,-13,0.0,10,-84,6997,100
35,2019.12.16_13.40.38,-8.394627999999999,51.886144,0,B,11,5G,-100,-12,0.0,9,-86,29871,115
36,2019.12.16_13.40.39,-8.394627999999999,51.886144,0,B,11,5G,-100,-12,0.0,9,-86,31879,184
37,2019.12.16_13.40.40,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,-1.0,9,-86,31015,81
38,2019.12.16_13.40.41,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,-1.0,10,-88,159040,320
39,2019.12.16_13.40.43,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,0.0,10,-88,202205,358
40,2019.12.16_13.40.44,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,0.0,10,-88,203437,215
41,2019.12.16_13.40.45,-8.394627999999999,51.886144,0,B,11,5G,-100,-16,-2.0,10,-86,211206,294
42,2019.12.16_13.40.46,-8.394627999999999,51.886144,0,B,11,5G,-100,-16,-2.0,11,-90,211928,203
43,2019.12.16_13.40.47,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,4.0,11,-90,221852,225
44,2019.12.16_13.40.49,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,1.0,11,-90,67874,102
45,2019.12.16_13.40.50,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,1.0,11,-90,2,2
46,2019.12.16_13.40.50,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,1.0,11,-90,2,2
47,2019.12.16_13.40.51,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,1.0,11,-90,24320,260
48,2019.12.16_13.40.53,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,1.0,11,-90,23853,78
49,2019.12.16_13.40.54,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,3.0,11,-90,23720,79
50,2019.12.16_13.40.55,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,3.0,11,-90,23809,78
51,2019.12.16_13.40.56,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,2.0,11,-90,24167,76
52,2019.12.16_13.40.57,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,2.0,11,-90,24070,87
53,2019.12.16_13.40.58,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,-2.0,11,-90,24169,80
54,2019.12.16_13.40.59,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,-2.0,11,-90,25306,86
55,2019.12.16_13.41.01,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,1.0,11,-90,24158,72
56,2019.12.16_13.41.03,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,-1.0,11,-90,14472,51
57,2019.12.16_13.41.04,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,-1.0,11,-90,2,1
58,2019.12.16_13.41.04,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,-1.0,11,-90,2,1
59,2019.12.16_13.41.05,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,0.0,11,-90,13003,201
60,2019.12.16_13.41.06,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,0.0,11,-90,18164,75
61,2019.12.16_13.41.07,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,4.0,11,-90,19216,74
62,2019.12.16_13.41.09,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,4.0,8,-92,19411,74
63,2019.12.16_13.41.10,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,0.0,8,-92,20959,74
64,2019.12.16_13.41.11,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,0.0,8,-92,20041,75
65,2019.12.16_13.41.12,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,-1.0,8,-92,20272,64
66,2019.12.16_13.41.13,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,-1.0,6,-89,19590,74
67,2019.12.16_13.41.14,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,-2.0,6,-89,19688,74
68,2019.12.16_13.41.15,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,-2.0,6,-89,19764,68
69,2019.12.16_13.41.16,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,1.0,6,-89,17822,68
70,2019.12.16_13.41.18,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,1.0,9,-87,0,1
71,2019.12.16_13.41.18,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,1.0,9,-87,0,1
72,2019.12.16_13.41.19,-8.394627999999999,51.886144,0,B,11,5G,-99,-18,-6.0,11,-89,11375,178
73,2019.12.16_13.41.20,-8.394627999999999,51.886144,0,B,11,5G,-99,-18,-6.0,11,-89,23488,83
74,2019.12.16_13.41.21,-8.394627999999999,51.886144,0,B,11,5G,-100,-18,-5.0,11,-89,23311,80
75,2019.12.16_13.41.22,-8.394627999999999,51.886144,0,B,11,5G,-100,-18,-5.0,11,-89,22777,86
76,2019.12.16_13.41.23,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,-5.0,11,-89,43375,120
77,2019.12.16_13.41.24,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,-5.0,11,-89,201641,334
78,2019.12.16_13.41.25,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,-7.0,11,-89,187045,170
79,2019.12.16_13.41.26,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,-7.0,11,-89,249825,566
80,2019.12.16_13.41.28,-8.394627999999999,51.886144,0,B,11,5G,-99,-16,-3.0,11,-89,184298,290
81,2019.12.16_13.41.29,-8.394627999999999,51.886144,0,B,11,5G,-99,-16,-3.0,11,-89,217767,212
82,2019.12.16_13.41.31,-8.394627999999999,51.886144,0,B,11,5G,-100,-19,-2.0,14,-87,76668,78
83,2019.12.16_13.41.32,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,-5.0,14,-87,2,2
84,2019.12.16_13.41.32,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,-5.0,14,-87,2,2
85,2019.12.16_13.41.33,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,-5.0,14,-87,75742,348
86,2019.12.16_13.41.34,-8.394627999999999,51.886144,0,B,11,5G,-99,-14,3.0,14,-87,200481,219
87,2019.12.16_13.41.35,-8.394627999999999,51.886144,0,B,11,5G,-99,-14,3.0,14,-87,240129,189
88,2019.12.16_13.41.36,-8.394627999999999,51.886144,0,B,11,5G,-95,-16,5.0,14,-87,207151,366
89,2019.12.16_13.41.37,-8.394627999999999,51.886144,0,B,11,5G,-95,-16,5.0,14,-87,176410,154
90,2019.12.16_13.41.38,-8.394627999999999,51.886144,0,B,11,5G,-97,-16,4.0,9,-85,220823,225
91,2019.12.16_13.41.40,-8.394627999999999,51.886144,0,B,11,5G,-97,-16,4.0,9,-85,185093,182
92,2019.12.16_13.41.41,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,-1.0,9,-85,181087,220
93,2019.12.16_13.41.42,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,-1.0,9,-85,242904,227
94,2019.12.16_13.41.43,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,2.0,9,-85,192304,148
95,2019.12.16_13.41.45,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,10.0,10,-88,18710,31
96,2019.12.16_13.41.46,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,10.0,10,-88,18710,31
97,2019.12.16_13.41.46,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,10.0,12,-86,1659,35
98,2019.12.16_13.41.47,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,5.0,9,-88,69159,298
99,2019.12.16_13.41.48,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,5.0,9,-88,95710,199
100,2019.12.16_13.41.49,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,6.0,9,-88,127324,252
101,2019.12.16_13.41.50,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,6.0,9,-88,205049,302
102,2019.12.16_13.41.52,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,5.0,9,-88,239899,220
103,2019.12.16_13.41.53,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,5.0,11,-86,199522,184
104,2019.12.16_13.41.54,-8.394627999999999,51.886144,0,B,11,5G,-97,-17,5.0,11,-86,198034,188
105,2019.12.16_13.41.55,-8.394627999999999,51.886144,0,B,11,5G,-97,-17,5.0,11,-86,223592,206
106,2019.12.16_13.41.56,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,5.0,11,-86,205168,169
107,2019.12.16_13.41.57,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,5.0,15,-88,196022,155
108,2019.12.16_13.41.58,-8.394627999999999,51.886144,0,B,11,5G,-95,-16,5.0,12,-86,158842,206
109,2019.12.16_13.41.59,-8.394627999999999,51.886144,0,B,11,5G,-95,-16,5.0,12,-86,1,1
110,2019.12.16_13.42.00,-8.394627999999999,51.886144,0,B,11,5G,-95,-16,5.0,12,-86,1,1
111,2019.12.16_13.42.00,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,6.0,12,-86,5720,101
112,2019.12.16_13.42.01,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,6.0,12,-86,16634,128
113,2019.12.16_13.42.03,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,2.0,12,-86,24371,113
114,2019.12.16_13.42.04,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,2.0,12,-86,102998,280
115,2019.12.16_13.42.05,-8.394627999999999,51.886144,0,B,11,5G,-97,-13,4.0,12,-86,138310,210
116,2019.12.16_13.42.06,-8.394627999999999,51.886144,0,B,11,5G,-97,-13,4.0,11,-87,136903,200
117,2019.12.16_13.42.07,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,4.0,11,-87,130888,185
118,2019.12.16_13.42.08,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,4.0,11,-87,136678,212
119,2019.12.16_13.42.09,-8.394627999999999,51.886144,0,B,11,5G,-97,-10,-2.0,11,-87,135461,211
120,2019.12.16_13.42.10,-8.394627999999999,51.886144,0,B,11,5G,-97,-10,-2.0,11,-87,141124,217
121,2019.12.16_13.42.11,-8.394627999999999,51.886144,0,B,11,5G,-98,-16,9.0,11,-87,128640,193
122,2019.12.16_13.42.13,-8.394627999999999,51.886144,0,B,11,5G,-98,-16,9.0,11,-87,33392,55
123,2019.12.16_13.42.13,-8.394627999999999,51.886144,0,B,11,5G,-98,-16,9.0,9,-89,33392,55
124,2019.12.16_13.42.14,-8.394627999999999,51.886144,0,B,11,5G,-97,-16,5.0,9,-89,332,11
125,2019.12.16_13.42.15,-8.394627999999999,51.886144,0,B,11,5G,-97,-16,5.0,9,-89,40358,237
126,2019.12.16_13.42.16,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,6.0,9,-87,94218,231
127,2019.12.16_13.42.17,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,6.0,9,-87,164064,309
128,2019.12.16_13.42.18,-8.394627999999999,51.886144,0,B,11,5G,-97,-11,1.0,9,-87,220637,284
129,2019.12.16_13.42.19,-8.394627999999999,51.886144,0,B,11,5G,-97,-11,1.0,9,-87,146887,431
130,2019.12.16_13.42.20,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,0.0,9,-87,238993,263
131,2019.12.16_13.42.21,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,0.0,9,-87,189829,163
132,2019.12.16_13.42.23,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,3.0,9,-87,177026,256
133,2019.12.16_13.42.24,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,3.0,9,-87,202205,255
134,2019.12.16_13.42.25,-8.394627999999999,51.886144,0,B,11,5G,-98,-15,3.0,9,-87,225289,228
135,2019.12.16_13.42.26,-8.394627999999999,51.886144,0,B,11,5G,-98,-15,3.0,9,-87,175128,149
136,2019.12.16_13.42.27,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,2.0,9,-87,0,1
137,2019.12.16_13.42.27,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,2.0,9,-87,0,1
138,2019.12.16_13.42.28,-8.394627999999999,51.886144,0,B,11,5G,-100,-17,2.0,9,-87,7602,152
139,2019.12.16_13.42.29,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,2.0,9,-87,28822,92
140,2019.12.16_13.42.30,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,2.0,9,-87,29825,79
141,2019.12.16_13.42.31,-8.394627999999999,51.886144,0,B,11,5G,-100,-15,-1.0,9,-87,135517,258
142,2019.12.16_13.42.32,-8.394627999999999,51.886144,0,B,11,5G,-100,-15,-1.0,9,-87,245180,217
143,2019.12.16_13.42.33,-8.394627999999999,51.886144,0,B,11,5G,-101,-18,-1.0,9,-87,222824,229
144,2019.12.16_13.42.34,-8.394627999999999,51.886144,0,B,11,5G,-101,-18,-1.0,9,-87,217517,242
145,2019.12.16_13.42.35,-8.394627999999999,51.886144,0,B,11,5G,-101,-17,0.0,9,-87,228286,204
146,2019.12.16_13.42.36,-8.394627999999999,51.886144,0,B,11,5G,-101,-17,0.0,9,-87,184372,111
147,2019.12.16_13.42.38,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,0.0,9,-87,247854,210
148,2019.12.16_13.42.40,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,2.0,9,-87,166518,125
149,2019.12.16_13.42.41,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,2.0,8,-85,0,1
150,2019.12.16_13.42.41,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,2.0,8,-85,0,1
151,2019.12.16_13.42.42,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,3.0,12,-87,8680,158
152,2019.12.16_13.42.43,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,3.0,12,-87,19635,94
153,2019.12.16_13.42.44,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,4.0,12,-87,19815,68
154,2019.12.16_13.42.45,-8.394627999999999,51.886144,0,B,11,5G,-99,-15,4.0,12,-87,33258,142
155,2019.12.16_13.42.46,-8.394627999999999,51.886144,0,B,11,5G,-99,-16,1.0,12,-87,125987,218
156,2019.12.16_13.42.48,-8.394627999999999,51.886144,0,B,11,5G,-99,-16,1.0,12,-87,194558,269
157,2019.12.16_13.42.49,-8.394627999999999,51.886144,0,B,11,5G,-98,-15,2.0,12,-87,203981,269
158,2019.12.16_13.42.50,-8.394627999999999,51.886144,0,B,11,5G,-98,-15,2.0,14,-85,198330,193
159,2019.12.16_13.42.51,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,5.0,14,-85,228337,235
160,2019.12.16_13.42.52,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,5.0,14,-85,159083,171
161,2019.12.16_13.42.54,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,4.0,14,-85,43967,49
162,2019.12.16_13.42.55,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,4.0,14,-85,3,3
163,2019.12.16_13.42.55,-8.394627999999999,51.886144,0,B,11,5G,-98,-15,3.0,14,-85,3,3
164,2019.12.16_13.42.56,-8.394627999999999,51.886144,0,B,11,5G,-98,-15,3.0,14,-85,18568,222
165,2019.12.16_13.42.57,-8.394627999999999,51.886144,0,B,11,5G,-98,-14,0.0,14,-85,20114,84
166,2019.12.16_13.42.59,-8.394627999999999,51.886144,0,B,11,5G,-98,-14,0.0,14,-85,19847,74
167,2019.12.16_13.43.00,-8.394627999999999,51.886144,0,B,11,5G,-97,-13,3.0,9,-87,19972,82
168,2019.12.16_13.43.01,-8.394627999999999,51.886144,0,B,11,5G,-97,-13,3.0,9,-87,20097,81
169,2019.12.16_13.43.02,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,1.0,9,-87,19289,81
170,2019.12.16_13.43.03,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,1.0,12,-85,18770,78
171,2019.12.16_13.43.04,-8.394627999999999,51.886144,0,B,11,5G,-97,-13,0.0,12,-85,19959,81
172,2019.12.16_13.43.05,-8.394627999999999,51.886144,0,B,11,5G,-97,-13,0.0,12,-85,19418,74
173,2019.12.16_13.43.08,-8.394627999999999,51.886144,0,B,11,5G,-95,-15,3.0,12,-85,48696,146
174,2019.12.16_13.43.09,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,2.0,12,-85,1,2
175,2019.12.16_13.43.09,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,2.0,12,-85,1,2
176,2019.12.16_13.43.10,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,2.0,12,-85,48879,333
177,2019.12.16_13.43.11,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,3.0,12,-85,89494,214
178,2019.12.16_13.43.12,-8.394627999999999,51.886144,0,B,11,5G,-97,-14,3.0,12,-85,196196,277
179,2019.12.16_13.43.13,-8.394627999999999,51.886144,0,B,11,5G,-95,-15,2.0,12,-85,225998,295
180,2019.12.16_13.43.14,-8.394627999999999,51.886144,0,B,11,5G,-95,-15,2.0,14,-88,162357,182
181,2019.12.16_13.43.15,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,4.0,14,-88,152976,212
182,2019.12.16_13.43.17,-8.394627999999999,51.886144,0,B,11,5G,-97,-15,4.0,10,-86,98423,303
183,2019.12.16_13.43.18,-8.394627999999999,51.886144,0,B,11,5G,-95,-11,5.0,10,-86,133248,176
184,2019.12.16_13.43.19,-8.394627999999999,51.886144,0,B,11,5G,-95,-11,5.0,10,-86,161150,219
185,2019.12.16_13.43.20,-8.394627999999999,51.886144,0,B,11,5G,-95,-13,6.0,10,-86,143420,206
186,2019.12.16_13.43.22,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,7.0,10,-86,6615,28
187,2019.12.16_13.43.23,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,7.0,10,-86,6615,28
188,2019.12.16_13.43.23,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,7.0,10,-86,3796,72
189,2019.12.16_13.43.24,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,12.0,10,-86,37196,217
190,2019.12.16_13.43.25,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,12.0,10,-86,43201,136
191,2019.12.16_13.43.27,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,4.0,10,-86,33109,116
192,2019.12.16_13.43.28,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,4.0,10,-86,56985,174
193,2019.12.16_13.43.29,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,5.0,10,-86,61606,139
194,2019.12.16_13.43.30,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,5.0,10,-86,66879,126
195,2019.12.16_13.43.31,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,6.0,10,-86,71811,219
196,2019.12.16_13.43.32,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,6.0,10,-86,75745,255
197,2019.12.16_13.43.33,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,5.0,10,-86,75754,230
198,2019.12.16_13.43.34,-8.394627999999999,51.886144,0,B,11,5G,-96,-15,5.0,10,-86,59636,272
199,2019.12.16_13.43.36,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,4.0,10,-86,48338,241
200,2019.12.16_13.43.37,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,4.0,10,-86,2,2
201,2019.12.16_13.43.37,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,4.0,10,-86,2,2
202,2019.12.16_13.43.38,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,1.0,10,-86,15373,218
203,2019.12.16_13.43.39,-8.394627999999999,51.886144,0,B,11,5G,-96,-12,1.0,10,-86,33920,178
204,2019.12.16_13.43.40,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,2.0,10,-86,36561,153
205,2019.12.16_13.43.41,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,2.0,10,-86,59887,199
206,2019.12.16_13.43.42,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,4.0,10,-86,70320,207
207,2019.12.16_13.43.43,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,4.0,10,-86,61277,179
208,2019.12.16_13.43.44,-8.394627999999999,51.886144,0,B,11,5G,-95,-15,6.0,10,-86,71525,257
209,2019.12.16_13.43.46,-8.394627999999999,51.886144,0,B,11,5G,-95,-15,6.0,10,-86,74901,263
210,2019.12.16_13.43.47,-8.394627999999999,51.886144,0,B,11,5G,-95,-14,7.0,14,-88,40669,151
211,2019.12.16_13.43.48,-8.394627999999999,51.886144,0,B,11,5G,-95,-14,7.0,14,-88,44096,153
212,2019.12.16_13.43.49,-8.394627999999999,51.886144,0,B,11,5G,-95,-14,7.0,8,-86,55666,219
213,2019.12.16_13.43.49,-8.394627999999999,51.886144,0,B,11,5G,-95,-14,9.0,8,-86,55666,219
214,2019.12.16_13.43.50,-8.394627999999999,51.886144,0,B,11,5G,-95,-14,9.0,8,-86,11774,119
215,2019.12.16_13.43.51,-8.394627999999999,51.886144,0,B,11,5G,-95,-14,9.0,8,-86,11774,119
216,2019.12.16_13.43.51,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,4.0,8,-86,12302,200
217,2019.12.16_13.43.52,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,4.0,8,-86,46570,165
218,2019.12.16_13.43.53,-8.394627999999999,51.886144,0,B,11,5G,-95,-13,5.0,8,-86,60963,201
219,2019.12.16_13.43.54,-8.394627999999999,51.886144,0,B,11,5G,-95,-13,5.0,8,-86,57620,188
220,2019.12.16_13.43.56,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,6.0,8,-86,54677,165
221,2019.12.16_13.43.57,-8.394627999999999,51.886144,0,B,11,5G,-96,-13,6.0,8,-86,71928,249
222,2019.12.16_13.43.58,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,5.0,8,-86,66695,235
223,2019.12.16_13.43.59,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,5.0,11,-88,66251,236
224,2019.12.16_13.44.00,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,2.0,11,-88,86462,292
225,2019.12.16_13.44.01,-8.394627999999999,51.886144,0,B,11,5G,-96,-17,2.0,11,-88,55914,136
226,2019.12.16_13.44.02,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,6.0,11,-88,85887,289
227,2019.12.16_13.44.03,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,6.0,11,-88,38639,160
228,2019.12.16_13.44.04,-8.394627999999999,51.886144,0,B,11,5G,-96,-16,6.0,11,-88,2,3
229,2019.12.16_13.44.05,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,9.0,11,-88,2,3
230,2019.12.16_13.44.06,-8.394627999999999,51.886144,0,B,11,5G,-96,-14,9.0,14,-86,15478,225
231,2019.12.16_13.44.07,-8.394627999999999,51.886144,0,B,11,5G,-94,-11,6.0,14,-86,15519,106
232,2019.12.16_13.44.08,-8.394627999999999,51.886144,0,B,11,5G,-94,-11,6.0,14,-86,17193,112
233,2019.12.16_13.44.09,-8.394627999999999,51.886144,0,B,11,5G,-94,-11,6.0,14,-86,29022,178
234,2019.12.16_13.44.10,-8.394627999999999,51.886144,0,B,11,5G,-94,-11,6.0,14,-86,55587,240
235,2019.12.16_13.44.11,-8.394627999999999,51.886144,0,B,11,5G,-95,-13,4.0,14,-86,28581,128
236,2019.12.16_13.44.12,-8.394627999999999,51.886144,0,B,11,5G,-95,-13,4.0,14,-86,32992,145
237,2019.12.16_13.44.13,-8.394627999999999,51.886144,0,B,11,5G,-94,-14,5.0,14,-86,26889,123
