,Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
40,2019.11.26_13.51.30,-8.394878,51.886015,1,B,11,5G,-101,-11,2.0,13,-,0,0
41,2019.11.26_13.51.31,-8.394878,51.886015,1,B,11,5G,-101,-11,2.0,13,-,0,0
42,2019.11.26_13.51.32,-8.394878,51.886015,1,B,11,5G,-101,-15,0.0,15,-85,1,0
43,2019.11.26_13.51.33,-8.394878,51.886015,1,B,11,5G,-101,-15,0.0,15,-83,2,4
44,2019.11.26_13.51.34,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,15,-83,0,0
45,2019.11.26_13.51.35,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,15,-83,5,7
46,2019.11.26_13.51.36,-8.394878,51.886015,1,B,11,5G,-100,-10,7.0,15,-83,0,0
47,2019.11.26_13.51.38,-8.394878,51.886015,1,B,11,5G,-100,-10,7.0,12,-85,2,4
48,2019.11.26_13.51.39,-8.394878,51.886015,1,B,11,5G,-105,-12,-5.0,12,-85,0,0
49,2019.11.26_13.51.40,-8.394878,51.886015,1,B,11,5G,-105,-12,-5.0,10,-,0,0
50,2019.11.26_13.51.41,-8.394878,51.886015,1,B,11,5G,-104,-12,3.0,13,-,0,3
51,2019.11.26_13.51.42,-8.394878,51.886015,1,B,11,5G,-104,-12,3.0,13,-,0,1
52,2019.11.26_13.51.43,-8.394878,51.886015,1,B,11,5G,-104,-11,1.0,13,-,0,1
53,2019.11.26_13.51.44,-8.394878,51.886015,1,B,11,5G,-104,-11,1.0,13,-,0,0
54,2019.11.26_13.51.45,-8.394878,51.886015,1,B,11,5G,-104,-14,2.0,13,-,0,0
55,2019.11.26_13.51.46,-8.394878,51.886015,1,B,11,5G,-104,-14,2.0,13,-,0,0
56,2019.11.26_13.51.47,-8.394878,51.886015,1,B,11,5G,-104,-13,2.0,13,-,0,0
57,2019.11.26_13.51.48,-8.394878,51.886015,1,B,11,5G,-104,-13,2.0,13,-,0,0
58,2019.11.26_13.51.49,-8.394878,51.886015,1,B,11,5G,-104,-11,4.0,13,-,0,0
59,2019.11.26_13.51.51,-8.394878,51.886015,1,B,11,5G,-104,-11,4.0,13,-,0,0
60,2019.11.26_13.51.52,-8.394878,51.886015,1,B,11,5G,-104,-12,1.0,11,-83,0,0
61,2019.11.26_13.51.53,-8.394878,51.886015,1,B,11,5G,-104,-12,1.0,11,-83,5,6
62,2019.11.26_13.51.54,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,11,-83,3531,89
63,2019.11.26_13.51.55,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,11,-83,13,5
64,2019.11.26_13.51.56,-8.394878,51.886015,1,B,11,5G,-101,-10,2.0,11,-83,0,0
65,2019.11.26_13.51.57,-8.394878,51.886015,1,B,11,5G,-101,-10,2.0,14,-,1084,25
66,2019.11.26_13.51.58,-8.394878,51.886015,1,B,11,5G,-101,-12,-1.0,14,-,425,22
67,2019.11.26_13.51.59,-8.394878,51.886015,1,B,11,5G,-101,-12,-1.0,14,-,589,23
68,2019.11.26_13.52.00,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,14,-,60,5
69,2019.11.26_13.52.01,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,14,-,117,10
70,2019.11.26_13.52.02,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,14,-,34,2
71,2019.11.26_13.52.03,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,14,-,100,42
72,2019.11.26_13.52.05,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,14,-,68,9
73,2019.11.26_13.52.06,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,14,-,56,11
74,2019.11.26_13.52.07,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,14,-,25,4
75,2019.11.26_13.52.08,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,14,-,4,5
76,2019.11.26_13.52.09,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,14,-,19,8
77,2019.11.26_13.52.10,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,14,-,12,3
78,2019.11.26_13.52.11,-8.394878,51.886015,1,B,11,5G,-102,-12,5.0,14,-,1,47
79,2019.11.26_13.52.12,-8.394878,51.886015,1,B,11,5G,-102,-12,5.0,14,-,0,0
80,2019.11.26_13.52.13,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,14,-85,70,6
81,2019.11.26_13.52.14,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,14,-85,0,2
82,2019.11.26_13.52.15,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,14,-85,2,6
83,2019.11.26_13.52.16,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,14,-85,0,0
84,2019.11.26_13.52.18,-8.394878,51.886015,1,B,11,5G,-101,-13,2.0,14,-85,2,5
85,2019.11.26_13.52.19,-8.394878,51.886015,1,B,11,5G,-101,-13,2.0,12,-83,1,11
86,2019.11.26_13.52.20,-8.394878,51.886015,1,B,11,5G,-101,-11,-1.0,12,-83,3,5
87,2019.11.26_13.52.21,-8.394878,51.886015,1,B,11,5G,-101,-11,-1.0,12,-83,20,9
88,2019.11.26_13.52.22,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,12,-83,0,0
89,2019.11.26_13.52.23,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,12,-83,0,0
90,2019.11.26_13.52.24,-8.394878,51.886015,1,B,11,5G,-102,-13,6.0,12,-83,0,0
91,2019.11.26_13.52.25,-8.394878,51.886015,1,B,11,5G,-102,-13,6.0,12,-83,0,0
92,2019.11.26_13.52.26,-8.394878,51.886015,1,B,11,5G,-101,-16,2.0,12,-83,0,0
93,2019.11.26_13.52.27,-8.394878,51.886015,1,B,11,5G,-101,-16,2.0,12,-83,0,0
94,2019.11.26_13.52.28,-8.394878,51.886015,1,B,11,5G,-101,-15,5.0,10,-85,11,0
95,2019.11.26_13.52.29,-8.394878,51.886015,1,B,11,5G,-101,-15,5.0,10,-85,15079,229
96,2019.11.26_13.52.30,-8.394878,51.886015,1,B,11,5G,-101,-14,0.0,10,-85,24424,279
97,2019.11.26_13.52.32,-8.394878,51.886015,1,B,11,5G,-101,-14,0.0,10,-85,772,12
98,2019.11.26_13.52.33,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,9,-83,0,0
99,2019.11.26_13.52.34,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,9,-83,0,0
100,2019.11.26_13.52.35,-8.394878,51.886015,1,B,11,5G,-101,-17,5.0,13,-85,0,0
101,2019.11.26_13.52.36,-8.394878,51.886015,1,B,11,5G,-101,-17,5.0,13,-83,0,0
102,2019.11.26_13.52.37,-8.394878,51.886015,1,B,11,5G,-100,-14,-3.0,13,-83,2,5
103,2019.11.26_13.52.38,-8.394878,51.886015,1,B,11,5G,-100,-14,-3.0,13,-83,16,15
104,2019.11.26_13.52.39,-8.394878,51.886015,1,B,11,5G,-100,-13,-2.0,11,-85,0,0
105,2019.11.26_13.52.40,-8.394878,51.886015,1,B,11,5G,-100,-13,-2.0,11,-85,2,4
106,2019.11.26_13.52.41,-8.394878,51.886015,1,B,11,5G,-100,-13,3.0,11,-85,0,0
107,2019.11.26_13.52.42,-8.394878,51.886015,1,B,11,5G,-100,-13,3.0,11,-85,0,0
108,2019.11.26_13.52.43,-8.394878,51.886015,1,B,11,5G,-101,-14,-4.0,11,-85,0,0
109,2019.11.26_13.52.45,-8.394878,51.886015,1,B,11,5G,-101,-14,-4.0,14,-83,0,0
110,2019.11.26_13.52.46,-8.394878,51.886015,1,B,11,5G,-101,-15,1.0,14,-83,0,0
111,2019.11.26_13.52.47,-8.394878,51.886015,1,B,11,5G,-101,-15,1.0,14,-85,0,0
112,2019.11.26_13.52.48,-8.394878,51.886015,1,B,11,5G,-101,-13,-3.0,14,-85,0,2
113,2019.11.26_13.52.49,-8.394878,51.886015,1,B,11,5G,-101,-13,-3.0,10,-,0,0
114,2019.11.26_13.52.50,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,11,-,0,1
115,2019.11.26_13.52.51,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,11,-,0,0
116,2019.11.26_13.52.52,-8.394878,51.886015,1,B,11,5G,-101,-15,2.0,11,-,0,0
117,2019.11.26_13.52.53,-8.394878,51.886015,1,B,11,5G,-101,-15,2.0,12,-83,0,0
118,2019.11.26_13.52.54,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,12,-83,0,0
119,2019.11.26_13.52.55,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,12,-83,0,0
120,2019.11.26_13.52.56,-8.394878,51.886015,1,B,11,5G,-101,-15,-1.0,12,-83,11,1
121,2019.11.26_13.52.58,-8.394878,51.886015,1,B,11,5G,-101,-15,-1.0,12,-83,2,4
122,2019.11.26_13.52.59,-8.394878,51.886015,1,B,11,5G,-101,-14,-1.0,12,-83,0,0
123,2019.11.26_13.53.00,-8.394878,51.886015,1,B,11,5G,-101,-14,-1.0,12,-83,2,4
124,2019.11.26_13.53.01,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,12,-83,0,0
125,2019.11.26_13.53.02,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,12,-83,2,4
126,2019.11.26_13.53.03,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,12,-83,15,27
127,2019.11.26_13.53.04,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,13,-,0,0
128,2019.11.26_13.53.05,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,13,-,0,0
129,2019.11.26_13.53.06,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,13,-,0,0
130,2019.11.26_13.53.07,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,13,-,0,0
131,2019.11.26_13.53.08,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,13,-,0,0
132,2019.11.26_13.53.09,-8.394878,51.886015,1,B,11,5G,-101,-14,3.0,13,-,0,0
133,2019.11.26_13.53.10,-8.394878,51.886015,1,B,11,5G,-101,-14,3.0,10,-,15,27
134,2019.11.26_13.53.12,-8.394878,51.886015,1,B,11,5G,-101,-13,0.0,10,-,0,0
135,2019.11.26_13.53.13,-8.394878,51.886015,1,B,11,5G,-101,-13,0.0,10,-,0,0
136,2019.11.26_13.53.14,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,13,-85,0,0
137,2019.11.26_13.53.15,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,13,-85,0,0
138,2019.11.26_13.53.16,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,13,-85,5598,60
139,2019.11.26_13.53.17,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,13,-85,23446,262
140,2019.11.26_13.53.18,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,13,-85,0,0
141,2019.11.26_13.53.19,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,13,-85,0,0
142,2019.11.26_13.53.20,-8.394878,51.886015,1,B,11,5G,-101,-11,1.0,10,-,2,4
143,2019.11.26_13.53.21,-8.394878,51.886015,1,B,11,5G,-101,-11,1.0,10,-,0,0
144,2019.11.26_13.53.22,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,10,-,2,5
145,2019.11.26_13.53.23,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,10,-,0,0
146,2019.11.26_13.53.24,-8.394878,51.886015,1,B,11,5G,-100,-14,-2.0,12,-83,4,3
147,2019.11.26_13.53.26,-8.394878,51.886015,1,B,11,5G,-100,-14,-2.0,12,-83,0,0
148,2019.11.26_13.53.27,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,12,-,0,0
149,2019.11.26_13.53.28,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,12,-,0,0
150,2019.11.26_13.53.29,-8.394878,51.886015,1,B,11,5G,-101,-14,5.0,12,-,0,0
151,2019.11.26_13.53.30,-8.394878,51.886015,1,B,11,5G,-101,-14,5.0,12,-,0,0
152,2019.11.26_13.53.31,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,12,-,0,0
153,2019.11.26_13.53.32,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,11,-85,0,0
154,2019.11.26_13.53.33,-8.394878,51.886015,1,B,11,5G,-100,-12,0.0,11,-85,0,0
155,2019.11.26_13.53.34,-8.394878,51.886015,1,B,11,5G,-100,-12,0.0,12,-83,0,0
156,2019.11.26_13.53.35,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,12,-83,0,0
157,2019.11.26_13.53.36,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,12,-83,0,0
158,2019.11.26_13.53.38,-8.394878,51.886015,1,B,11,5G,-101,-10,4.0,12,-83,0,0
159,2019.11.26_13.53.39,-8.394878,51.886015,1,B,11,5G,-101,-10,4.0,12,-83,0,0
160,2019.11.26_13.53.40,-8.394878,51.886015,1,B,11,5G,-101,-13,1.0,14,-85,2,4
161,2019.11.26_13.53.41,-8.394878,51.886015,1,B,11,5G,-101,-13,1.0,14,-85,0,0
162,2019.11.26_13.53.42,-8.394878,51.886015,1,B,11,5G,-101,-14,1.0,13,-83,2,4
163,2019.11.26_13.53.43,-8.394878,51.886015,1,B,11,5G,-101,-14,1.0,13,-83,0,0
164,2019.11.26_13.53.44,-8.394878,51.886015,1,B,11,5G,-101,-12,6.0,13,-83,0,0
165,2019.11.26_13.53.45,-8.394878,51.886015,1,B,11,5G,-101,-12,6.0,13,-83,0,0
166,2019.11.26_13.53.46,-8.394878,51.886015,1,B,11,5G,-101,-11,2.0,13,-83,0,0
167,2019.11.26_13.53.47,-8.394878,51.886015,1,B,11,5G,-101,-11,2.0,13,-83,0,0
168,2019.11.26_13.53.48,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,13,-83,0,0
169,2019.11.26_13.53.50,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,13,-83,0,0
170,2019.11.26_13.53.51,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,13,-83,0,0
171,2019.11.26_13.53.52,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,13,-83,0,0
172,2019.11.26_13.53.53,-8.394878,51.886015,1,B,11,5G,-101,-12,7.0,13,-83,0,0
173,2019.11.26_13.53.54,-8.394878,51.886015,1,B,11,5G,-101,-12,7.0,13,-83,0,0
174,2019.11.26_13.53.55,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,13,-83,0,0
175,2019.11.26_13.53.56,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,14,-81,0,0
176,2019.11.26_13.53.57,-8.394878,51.886015,1,B,11,5G,-100,-11,4.0,14,-81,0,0
177,2019.11.26_13.53.58,-8.394878,51.886015,1,B,11,5G,-100,-11,4.0,14,-83,0,0
178,2019.11.26_13.53.59,-8.394878,51.886015,1,B,11,5G,-101,-13,-1.0,13,-85,0,0
179,2019.11.26_13.54.00,-8.394878,51.886015,1,B,11,5G,-101,-13,-1.0,13,-85,2,4
180,2019.11.26_13.54.01,-8.394878,51.886015,1,B,11,5G,-100,-11,4.0,14,-83,0,0
181,2019.11.26_13.54.03,-8.394878,51.886015,1,B,11,5G,-100,-11,4.0,14,-83,23205,250
182,2019.11.26_13.54.04,-8.394878,51.886015,1,B,11,5G,-100,-13,-2.0,14,-83,8413,115
183,2019.11.26_13.54.05,-8.394878,51.886015,1,B,11,5G,-100,-13,-2.0,14,-83,2,4
184,2019.11.26_13.54.06,-8.394878,51.886015,1,B,11,5G,-101,-13,3.0,14,-83,0,0
185,2019.11.26_13.54.07,-8.394878,51.886015,1,B,11,5G,-101,-13,3.0,14,-83,0,0
186,2019.11.26_13.54.08,-8.394878,51.886015,1,B,11,5G,-100,-11,-2.0,14,-83,0,0
187,2019.11.26_13.54.09,-8.394878,51.886015,1,B,11,5G,-100,-11,-2.0,14,-83,0,0
188,2019.11.26_13.54.10,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,14,-83,0,0
189,2019.11.26_13.54.11,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,14,-83,0,0
190,2019.11.26_13.54.12,-8.394878,51.886015,1,B,11,5G,-100,-11,5.0,13,-85,0,0
191,2019.11.26_13.54.13,-8.394878,51.886015,1,B,11,5G,-100,-11,5.0,13,-85,0,0
192,2019.11.26_13.54.14,-8.394878,51.886015,1,B,11,5G,-102,-12,1.0,13,-85,0,0
193,2019.11.26_13.54.15,-8.394878,51.886015,1,B,11,5G,-102,-12,1.0,14,-83,0,0
194,2019.11.26_13.54.17,-8.394878,51.886015,1,B,11,5G,-101,-11,7.0,14,-83,0,0
195,2019.11.26_13.54.18,-8.394878,51.886015,1,B,11,5G,-101,-11,7.0,14,-83,0,0
196,2019.11.26_13.54.19,-8.394878,51.886015,1,B,11,5G,-101,-11,7.0,14,-83,0,0
197,2019.11.26_13.54.20,-8.394878,51.886015,1,B,11,5G,-101,-11,7.0,14,-83,0,0
198,2019.11.26_13.54.21,-8.394878,51.886015,1,B,11,5G,-102,-12,-1.0,14,-83,0,0
199,2019.11.26_13.54.22,-8.394878,51.886015,1,B,11,5G,-102,-12,-1.0,14,-83,2,5
200,2019.11.26_13.54.23,-8.394878,51.886015,1,B,11,5G,-101,-13,-1.0,12,-,0,0
201,2019.11.26_13.54.24,-8.394878,51.886015,1,B,11,5G,-101,-13,-1.0,12,-,0,0
202,2019.11.26_13.54.25,-8.394878,51.886015,1,B,11,5G,-102,-11,2.0,12,-,2,4
203,2019.11.26_13.54.26,-8.394878,51.886015,1,B,11,5G,-102,-11,2.0,12,-,0,0
204,2019.11.26_13.54.27,-8.394878,51.886015,1,B,11,5G,-101,-13,7.0,12,-,0,0
205,2019.11.26_13.54.28,-8.394878,51.886015,1,B,11,5G,-101,-13,7.0,12,-,0,0
206,2019.11.26_13.54.30,-8.394878,51.886015,1,B,11,5G,-100,-11,6.0,12,-,0,0
207,2019.11.26_13.54.31,-8.394878,51.886015,1,B,11,5G,-100,-11,6.0,12,-,0,0
208,2019.11.26_13.54.32,-8.394878,51.886015,1,B,11,5G,-101,-15,3.0,12,-,0,0
209,2019.11.26_13.54.33,-8.394878,51.886015,1,B,11,5G,-101,-15,3.0,12,-,0,0
210,2019.11.26_13.54.34,-8.394878,51.886015,1,B,11,5G,-100,-12,6.0,13,-,0,0
211,2019.11.26_13.54.35,-8.394878,51.886015,1,B,11,5G,-100,-12,6.0,14,-83,0,0
212,2019.11.26_13.54.36,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,14,-83,0,0
213,2019.11.26_13.54.37,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,11,-80,0,0
214,2019.11.26_13.54.38,-8.394878,51.886015,1,B,11,5G,-102,-16,4.0,12,-84,0,0
215,2019.11.26_13.54.39,-8.394878,51.886015,1,B,11,5G,-102,-16,4.0,12,-84,0,0
216,2019.11.26_13.54.40,-8.394878,51.886015,1,B,11,5G,-102,-16,1.0,12,-84,0,0
217,2019.11.26_13.54.41,-8.394878,51.886015,1,B,11,5G,-102,-16,1.0,12,-84,0,0
218,2019.11.26_13.54.43,-8.394878,51.886015,1,B,11,5G,-101,-12,6.0,12,-84,2,4
219,2019.11.26_13.54.44,-8.394878,51.886015,1,B,11,5G,-101,-12,6.0,10,-82,0,0
220,2019.11.26_13.54.45,-8.394878,51.886015,1,B,11,5G,-100,-13,5.0,14,-84,2,4
221,2019.11.26_13.54.46,-8.394878,51.886015,1,B,11,5G,-100,-13,5.0,14,-84,0,0
222,2019.11.26_13.54.47,-8.394878,51.886015,1,B,11,5G,-101,-12,5.0,14,-84,2,4
223,2019.11.26_13.54.48,-8.394878,51.886015,1,B,11,5G,-101,-12,5.0,14,-84,49,7
224,2019.11.26_13.54.49,-8.394878,51.886015,1,B,11,5G,-101,-13,1.0,14,-84,29868,316
225,2019.11.26_13.54.50,-8.394878,51.886015,1,B,11,5G,-101,-13,1.0,14,-84,0,0
226,2019.11.26_13.54.51,-8.394878,51.886015,1,B,11,5G,-101,-11,4.0,14,-84,0,0
227,2019.11.26_13.54.52,-8.394878,51.886015,1,B,11,5G,-101,-11,4.0,14,-84,0,0
228,2019.11.26_13.54.53,-8.394878,51.886015,1,B,11,5G,-101,-13,2.0,14,-84,0,0
229,2019.11.26_13.54.54,-8.394878,51.886015,1,B,11,5G,-101,-13,2.0,14,-84,0,0
230,2019.11.26_13.54.56,-8.394878,51.886015,1,B,11,5G,-100,-12,3.0,14,-84,0,0
231,2019.11.26_13.54.57,-8.394878,51.886015,1,B,11,5G,-100,-12,3.0,14,-84,0,0
232,2019.11.26_13.54.58,-8.394878,51.886015,1,B,11,5G,-101,-12,1.0,14,-84,0,0
233,2019.11.26_13.54.59,-8.394878,51.886015,1,B,11,5G,-101,-12,1.0,14,-84,0,0
234,2019.11.26_13.55.00,-8.394878,51.886015,1,B,11,5G,-100,-13,6.0,14,-84,0,0
235,2019.11.26_13.55.01,-8.394878,51.886015,1,B,11,5G,-100,-13,6.0,14,-84,0,0
236,2019.11.26_13.55.02,-8.394878,51.886015,1,B,11,5G,-100,-11,6.0,14,-84,0,0
237,2019.11.26_13.55.03,-8.394878,51.886015,1,B,11,5G,-100,-11,6.0,14,-82,2,31
238,2019.11.26_13.55.04,-8.394878,51.886015,1,B,11,5G,-100,-11,5.0,11,-84,0,0
239,2019.11.26_13.55.05,-8.394878,51.886015,1,B,11,5G,-100,-11,5.0,11,-84,18,31
240,2019.11.26_13.55.06,-8.394878,51.886015,1,B,11,5G,-101,-12,6.0,11,-84,0,0
241,2019.11.26_13.55.07,-8.394878,51.886015,1,B,11,5G,-101,-12,6.0,11,-84,2,4
242,2019.11.26_13.55.09,-8.394878,51.886015,1,B,11,5G,-101,-11,4.0,11,-84,0,0
243,2019.11.26_13.55.10,-8.394878,51.886015,1,B,11,5G,-101,-11,4.0,14,-81,0,0
244,2019.11.26_13.55.11,-8.394878,51.886015,1,B,11,5G,-101,-13,5.0,14,-84,0,0
245,2019.11.26_13.55.12,-8.394878,51.886015,1,B,11,5G,-101,-13,5.0,14,-84,0,0
246,2019.11.26_13.55.13,-8.394878,51.886015,1,B,11,5G,-100,-11,4.0,14,-84,0,0
247,2019.11.26_13.55.14,-8.394878,51.886015,1,B,11,5G,-100,-11,4.0,14,-84,0,0
248,2019.11.26_13.55.15,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,14,-81,0,0
249,2019.11.26_13.55.16,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,14,-81,0,0
250,2019.11.26_13.55.17,-8.394878,51.886015,1,B,11,5G,-101,-12,5.0,14,-81,0,0
251,2019.11.26_13.55.18,-8.394878,51.886015,1,B,11,5G,-101,-12,5.0,14,-85,0,0
252,2019.11.26_13.55.19,-8.394878,51.886015,1,B,11,5G,-105,-11,4.0,10,-88,0,0
253,2019.11.26_13.55.20,-8.394878,51.886015,1,B,11,5G,-105,-11,4.0,13,-84,0,0
254,2019.11.26_13.55.22,-8.394878,51.886015,1,B,11,5G,-101,-11,4.0,13,-84,0,0
255,2019.11.26_13.55.23,-8.394878,51.886015,1,B,11,5G,-101,-11,4.0,13,-84,0,0
